Epithelial sample ID,Study ID,Haematological sample ID,Study ID,Neurological sample ID,Study ID,Sarcoma Sample ID,Study ID,Matched Normal sample ID,Study ID
TCGA-63-A5MV-01A,LUSC,,,,,,,,
TCGA-85-A5B5-01A,LUSC,,,,,,,,
TCGA-96-A4JL-01A,LUSC,,,,,,,,
TCGA-21-1077-01A,LUSC,,,,,,,,
TCGA-77-8140-01A,LUSC,,,,,,,,
TCGA-43-A474-01A,LUSC,,,,,,,,
TCGA-43-6771-01A,LUSC,,,,,,,,
TCGA-96-7544-01A,LUSC,,,,,,,,
TCGA-37-3792-01A,LUSC,,,,,,,,
TCGA-77-8136-01A,LUSC,,,,,,,,
TCGA-63-A5ML-01A,LUSC,,,,,,,,
TCGA-77-A5GH-01A,LUSC,,,,,,,,
TCGA-66-2727-01A,LUSC,,,,,,,,
TCGA-92-8063-01A,LUSC,,,,,,,,
TCGA-O2-A52V-01A,LUSC,,,,,,,,
TCGA-96-8170-01A,LUSC,,,,,,,,
TCGA-LA-A446-01A,LUSC,,,,,,,,
TCGA-56-8504-01A,LUSC,,,,,,,,
TCGA-51-4081-01A,LUSC,,,,,,,,
TCGA-43-3920-01A,LUSC,,,,,,,,
TCGA-92-8065-01A,LUSC,,,,,,,,
TCGA-52-7811-01A,LUSC,,,,,,,,
TCGA-33-4532-01A,LUSC,,,,,,,,
TCGA-60-2724-01A,LUSC,,,,,,,,
TCGA-43-8116-01A,LUSC,,,,,,,,
TCGA-56-7731-01A,LUSC,,,,,,,,
TCGA-77-A5G7-01B,LUSC,,,,,,,,
TCGA-34-8454-01A,LUSC,,,,,,,,
TCGA-51-4079-01A,LUSC,,,,,,,,
TCGA-63-A5MP-01A,LUSC,,,,,,,,
TCGA-85-8580-01A,LUSC,,,,,,,,
TCGA-68-7757-01B,LUSC,,,,,,,,
TCGA-85-A50Z-01A,LUSC,,,,,,,,
TCGA-52-7622-01A,LUSC,,,,,,,,
TCGA-56-A4BX-01A,LUSC,,,,,,,,
TCGA-34-5232-01A,LUSC,,,,,,,,
TCGA-77-A5GA-01A,LUSC,,,,,,,,
TCGA-33-AASD-01A,LUSC,,,,,,,,
TCGA-56-7730-01A,LUSC,,,,,,,,
TCGA-85-6561-01A,LUSC,,,,,,,,
TCGA-96-A4JK-01A,LUSC,,,,,,,,
TCGA-33-4583-01A,LUSC,,,,,,,,
TCGA-60-2697-01A,LUSC,,,,,,,,
TCGA-60-2721-01A,LUSC,,,,,,,,
TCGA-66-2755-01A,LUSC,,,,,,,,
TCGA-18-4086-01A,LUSC,,,,,,,,
TCGA-98-A53A-01A,LUSC,,,,,,,,
TCGA-22-4604-01A,LUSC,,,,,,,,
TCGA-37-3789-01A,LUSC,,,,,,,,
TCGA-60-2698-01A,LUSC,,,,,,,,
TCGA-85-7710-01A,LUSC,,,,,,,,
TCGA-22-5489-01A,LUSC,,,,,,,,
TCGA-66-2768-01A,LUSC,,,,,,,,
TCGA-NC-A5HG-01A,LUSC,,,,,,,,
TCGA-94-8035-01A,LUSC,,,,,,,,
TCGA-58-A46N-01A,LUSC,,,,,,,,
TCGA-34-8455-01A,LUSC,,,,,,,,
TCGA-77-8130-01A,LUSC,,,,,,,,
TCGA-21-5787-01A,LUSC,,,,,,,,
TCGA-22-A5C4-01A,LUSC,,,,,,,,
TCGA-22-4613-01A,LUSC,,,,,,,,
TCGA-77-8139-01A,LUSC,,,,,,,,
TCGA-94-8490-01A,LUSC,,,,,,,,
TCGA-58-8391-01A,LUSC,,,,,,,,
TCGA-34-2604-01A,LUSC,,,,,,,,
TCGA-63-A5MJ-01A,LUSC,,,,,,,,
TCGA-22-4593-01A,LUSC,,,,,,,,
TCGA-18-3408-01A,LUSC,,,,,,,,
TCGA-CI-6620-01A,READ,,,,,,,,
TCGA-AH-6544-01A,READ,,,,,,,,
TCGA-AG-3896-01A,READ,,,,,,,,
TCGA-DC-6682-01A,READ,,,,,,,,
TCGA-AG-3909-01A,READ,,,,,,,,
TCGA-DC-6158-01A,READ,,,,,,,,
TCGA-AF-3911-01A,READ,,,,,,,,
TCGA-AF-A56L-01A,READ,,,,,,,,
TCGA-AG-A008-01A,READ,,,,,,,,
TCGA-AG-3598-01A,READ,,,,,,,,
TCGA-AG-3742-01A,READ,,,,,,,,
TCGA-AG-3578-01A,READ,,,,,,,,
TCGA-F5-6861-01A,READ,,,,,,,,
TCGA-AF-2690-01A,READ,,,,,,,,
TCGA-AG-4005-01A,READ,,,,,,,,
TCGA-AF-2691-01A,READ,,,,,,,,
TCGA-AG-3574-01A,READ,,,,,,,,
TCGA-DC-6681-01A,READ,,,,,,,,
TCGA-CI-6619-01B,READ,,,,,,,,
TCGA-AH-6897-01A,READ,,,,,,,,
TCGA-EI-6508-01A,READ,,,,,,,,
TCGA-AF-2693-01A,READ,,,,,,,,
TCGA-AG-A036-01A,READ,,,,,,,,
TCGA-AG-3883-01A,READ,,,,,,,,
TCGA-AG-3584-01A,READ,,,,,,,,
TCGA-AG-3602-01A,READ,,,,,,,,
TCGA-AG-3894-01A,READ,,,,,,,,
TCGA-EI-6883-01A,READ,,,,,,,,
TCGA-EI-6885-01A,READ,,,,,,,,
TCGA-AG-3725-01A,READ,,,,,,,,
TCGA-EI-6881-01A,READ,,,,,,,,
TCGA-AG-A026-01A,READ,,,,,,,,
TCGA-F5-6813-01A,READ,,,,,,,,
TCGA-AG-A016-01A,READ,,,,,,,,
TCGA-AG-3608-01A,READ,,,,,,,,
TCGA-AG-A02X-01A,READ,,,,,,,,
TCGA-DY-A1DE-01A,READ,,,,,,,,
TCGA-CL-5917-01A,READ,,,,,,,,
TCGA-AG-3583-01A,READ,,,,,,,,
TCGA-AG-3893-01A,READ,,,,,,,,
TCGA-EI-6882-01A,READ,,,,,,,,
TCGA-AG-3902-01A,READ,,,,,,,,
TCGA-F5-6810-01A,READ,,,,,,,,
TCGA-F5-6465-01A,READ,,,,,,,,
TCGA-AG-3605-01A,READ,,,,,,,,
TCGA-AG-3580-01A,READ,,,,,,,,
TCGA-AG-A020-01A,READ,,,,,,,,
TCGA-AG-3731-01A,READ,,,,,,,,
TCGA-AG-3732-01A,READ,,,,,,,,
TCGA-CI-6623-01B,READ,,,,,,,,
TCGA-BM-6198-01A,READ,,,,,,,,
TCGA-AG-3609-01A,READ,,,,,,,,
TCGA-AG-A01L-01A,READ,,,,,,,,
TCGA-G5-6641-01A,READ,,,,,,,,
TCGA-AG-3898-01A,READ,,,,,,,,
TCGA-AG-3728-01A,READ,,,,,,,,
TCGA-DY-A1DC-01A,READ,,,,,,,,
TCGA-AF-3913-01A,READ,,,,,,,,
TCGA-DC-4749-01A,READ,,,,,,,,
TCGA-AG-3892-01A,READ,,,,,,,,
TCGA-AF-A56K-01A,READ,,,,,,,,
TCGA-AH-6644-01A,READ,,,,,,,,
TCGA-AG-3726-01A,READ,,,,,,,,
TCGA-AF-3400-01A,READ,,,,,,,,
TCGA-AG-3601-01A,READ,,,,,,,,
TCGA-F5-6571-01A,READ,,,,,,,,
TCGA-F5-6702-01A,READ,,,,,,,,
TCGA-AG-3881-01A,READ,,,,,,,,
TCGA-AG-3575-01A,READ,,,,,,,,
TCGA-CI-6621-01A,READ,,,,,,,,
TCGA-AG-4021-01A,READ,,,,,,,,
TCGA-AG-3885-01A,READ,,,,,,,,
TCGA-AF-6672-01A,READ,,,,,,,,
TCGA-AF-6136-01A,READ,,,,,,,,
TCGA-AG-4015-01A,READ,,,,,,,,
TCGA-AG-3882-01A,READ,,,,,,,,
TCGA-CI-6622-01A,READ,,,,,,,,
TCGA-AG-A025-01A,READ,,,,,,,,
TCGA-DC-5869-01A,READ,,,,,,,,
TCGA-EI-6509-01A,READ,,,,,,,,
TCGA-AG-4022-01A,READ,,,,,,,,
TCGA-DC-6156-01A,READ,,,,,,,,
TCGA-G5-6572-01A,READ,,,,,,,,
TCGA-DC-4745-01A,READ,,,,,,,,
TCGA-AF-A56N-01A,READ,,,,,,,,
TCGA-AG-A01W-01A,READ,,,,,,,,
TCGA-F5-6864-01A,READ,,,,,,,,
TCGA-DY-A1DD-01A,READ,,,,,,,,
TCGA-AH-6643-01A,READ,,,,,,,,
TCGA-EI-6507-01A,READ,,,,,,,,
TCGA-AH-6549-01A,READ,,,,,,,,
TCGA-AG-3901-01A,READ,,,,,,,,
TCGA-DC-6155-01A,READ,,,,,,,,
TCGA-AG-3591-01A,READ,,,,,,,,
TCGA-EF-5830-01A,READ,,,,,,,,
TCGA-EI-6917-01A,READ,,,,,,,,
TCGA-AF-2692-01A,READ,,,,,,,,
TCGA-AG-3581-01A,READ,,,,,,,,
TCGA-AF-2687-01A,READ,,,,,,,,
TCGA-AH-6903-01A,READ,,,,,,,,
TCGA-AG-A00C-01A,READ,,,,,,,,
TCGA-F5-6814-01A,READ,,,,,,,,
TCGA-EI-6511-01A,READ,,,,,,,,
TCGA-EI-7002-01A,READ,,,,,,,,
TCGA-DY-A0XA-01A,READ,,,,,,,,
TCGA-AG-A01Y-01A,READ,,,,,,,,
TCGA-AF-6655-01A,READ,,,,,,,,
TCGA-EI-6513-01A,READ,,,,,,,,
TCGA-AH-6547-01A,READ,,,,,,,,
TCGA-AG-A011-01A,READ,,,,,,,,
TCGA-DC-6157-01A,READ,,,,,,,,
TCGA-AG-3890-01A,READ,,,,,,,,
TCGA-EF-5831-01A,READ,,,,,,,,
TCGA-CI-6624-01C,READ,,,,,,,,
TCGA-DY-A1DF-01A,READ,,,,,,,,
TCGA-AG-4008-01A,READ,,,,,,,,
TCGA-F5-6863-01A,READ,,,,,,,,
TCGA-CL-4957-01A,READ,,,,,,,,
TCGA-AG-3887-01A,READ,,,,,,,,
TCGA-AF-2689-01A,READ,,,,,,,,
TCGA-AG-3592-01A,READ,,,,,,,,
TCGA-EI-6510-01A,READ,,,,,,,,
TCGA-AG-3611-01A,READ,,,,,,,,
TCGA-AG-3727-01A,READ,,,,,,,,
TCGA-AG-3587-01A,READ,,,,,,,,
TCGA-DC-6154-01A,READ,,,,,,,,
TCGA-AG-4007-01A,READ,,,,,,,,
TCGA-DC-6683-01A,READ,,,,,,,,
TCGA-DC-6160-01A,READ,,,,,,,,
TCGA-AG-A02G-01A,READ,,,,,,,,
TCGA-G5-6235-01A,READ,,,,,,,,
TCGA-CL-5918-01A,READ,,,,,,,,
TCGA-AG-A01N-01A,READ,,,,,,,,
TCGA-EI-6506-01A,READ,,,,,,,,
TCGA-DY-A1DG-01A,READ,,,,,,,,
TCGA-AG-3593-01A,READ,,,,,,,,
TCGA-AG-3599-01A,READ,,,,,,,,
TCGA-F5-6811-01A,READ,,,,,,,,
TCGA-EI-6512-01A,READ,,,,,,,,
TCGA-F5-6464-01A,READ,,,,,,,,
TCGA-EI-6514-01A,READ,,,,,,,,
TCGA-AG-3612-01A,READ,,,,,,,,
TCGA-G5-6233-01A,READ,,,,,,,,
TCGA-AG-3582-01A,READ,,,,,,,,
TCGA-AG-3878-01A,READ,,,,,,,,
TCGA-DT-5265-01A,READ,,,,,,,,
TCGA-AF-5654-01A,READ,,,,,,,,
TCGA-AG-4001-01A,READ,,,,,,,,
TCGA-AG-A02N-01A,READ,,,,,,,,
TCGA-EI-6884-01A,READ,,,,,,,,
TCGA-F5-6812-01A,READ,,,,,,,,
TCGA-AG-3600-01A,READ,,,,,,,,
TCGA-AG-A015-01A,READ,,,,,,,,
TCGA-DY-A1H8-01A,READ,,,,,,,,
TCGA-EI-7004-01A,READ,,,,,,,,
TCGA-AG-A002-01A,READ,,,,,,,,
TCGA-AG-3594-01A,READ,,,,,,,,
TCGA-AF-4110-01A,READ,,,,,,,,
TCGA-AG-3586-01A,READ,,,,,,,,
TCGA-AG-3999-01A,READ,,,,,,,,
TCGA-DC-5337-01A,READ,,,,,,,,
